title,brand,price,rating,reviews,url,ram_gb,storage_gb,cpu
Lenovo N21 Chromebook – 11.6″ – 4 GB RAM – 16 GB ROM - Upto 5 Hour Battery,No Brand,8500.0,4.833333333333333,6.0,https:,4.0,4.0,other
DELL P22T ORIGINAL CHROMEBOOK | 11.6 INCHES FULL HD DISPLAY | 4 TO 6 HOURS BATTERY TIMING | WINDOWS 10 INSTALLED | 4GB RAM | 16GB SSD STORAGE | WITH FREE CHARGER,No Brand,11499.0,0.0,0.0,https:,4.0,4.0,other
Acer C740/C720 | 2GB RAM 128GB Storage Windows 10 | 11.6″ Display | Play Store Supported | Android Apps Supported - Daraz Like New Laptops,Acer,12999.0,5.0,2.0,https:,2.0,2.0,other
Lenovo Chromebook 300e - Touch Laptop and Tab - 4GB Ram - 32GB Storage - Touch x 360° Rotatable - Playstore Supported - Type C Charger,Lenovo,14999.0,5.0,2.0,https:,4.0,4.0,other
Daraz Like New Laptops - HP Chromebook 11 G5 | 16GB Storage | 4GB RAM | 11.6″ Display | Playstore Supported | Dual Core | Chrome Book,HP,9999.0,4.0,1.0,https:,4.0,16.0,other
Lenovo N22/N23 Chromebook – 11.6″ – 4 GB RAM – 16 GB ROM – With Play Store - PUBG Supported - Daraz like new laptops,Lenovo,9499.0,5.0,3.0,https:,4.0,4.0,other
Lenovo N23 Chromebook - 11.6″ – 4 GB RAM – 16 GB ROM – With Play Store - PUBG Supported - Daraz Like New Laptops,Daraz Like New,14999.0,4.916666666666667,12.0,https:,4.0,4.0,other
Acer C730 Intel Celeron N2840 2.16GHz 4GB 16GB SSD 11.6 inch,No Brand,8000.0,0.0,0.0,https:,0.0,4.0,other
"HP G8 Chromebook – Lightweight Laptop 11.6"" HD Display, 4GB RAM, 32GB SSD –Webcam | Playstore Supported | 2027 Updateable | ChromeBook  for School, Work & Daily Use",No Brand,9499.0,0.0,0.0,https:,4.0,4.0,other
Dell Chromebook 3189 | Touch Screen | 32GB Storage | 4GB RAM | 360 Rotatable | 11.6″ HD Display | Playstore Supported | - Daraz Like New Laptops - USED,Daraz Like New,12399.0,0.0,0.0,https:,4.0,32.0,other
Daraz Like New Laptops - Lenovo N22 Chromebook – 11.6″ – 4 GB RAM – 16 GB ROM – With Play Store - PUBG Supported -,Lenovo,8299.0,4.666666666666667,3.0,https:,4.0,4.0,other
"HP Stream 11 Pro - 11.6"" LED Display - Intel Celeron N2840 - 2 GB RAM - 32 GB eMMC - Win 8.1 or 10 - (Refurbished)",Daraz Like New,12999.0,4.622222222222222,45.0,https:,2.0,2.0,other
"Lenovo N23 Chromebook 11.6"" Intel Celeron N3060 2.40 GHz Processor 4GB RAM 16GB SSD Rotating Webcam Wi-Fi HDMI Bluetooth - FREE LAPTOP  BAG",Lenovo,9399.0,5.0,1.0,https:,4.0,4.0,other
"Dell 3180 Chromebook 11.6 inches HD screen, 4GB Ram 16GB SSD, HDMI, WiFi, Webcam, Chrome OS",Daraz Like New,8899.0,4.678571428571429,28.0,https:,4.0,4.0,other
Apple MacBook Pro A1278 - 8GB RAM 256GB SSD  - 2.5GHz Dual-Core Intel Core i5 - Mid 2012 13.3-inch LED Display - Dual Operating System MacOS Catalina 10.15 - Silver - Daraz Like New Laptops,Apple,48999.0,4.375,16.0,https:,8.0,8.0,i5
"V15 G3 Intel Core i5-1235U 8GB Soldered DDR4 512SSD Integrated Intel Iris Xe Graphics functions as UHD Graphics|15.6"" FHD (1920x1080) TN 250nits Anti-glare,|High Definition (HD) Audi|5.5 hr |Black|Dos",Lenovo,165999.0,5.0,1.0,https:,0.0,8.0,i5
Daraz Like New Laptops - HP | Chromebook 14 G5 | 32GB Storage | 4GB RAM | 14.1″ HD Display | Updated Version | Playstore Supported | With Type C fast charging Charger,Daraz Like New,19999.0,4.0,4.0,https:,4.0,32.0,other
Lenovo Chromebook 300e - Touch Laptop and Tab - 4GB Ram - 32GB Storage - Touch x 360° Rotatable - Playstore Supported - Type C Charger,Lenovo,15344.01,0.0,0.0,https:,4.0,4.0,other
"Dell Chromebook 3180 11.6 inches HD screen, 4GB Ram 16GB SSD, HDMI, WiFi, Webcam, Chrome OS - (FREE LAPTOP BAG) - Daraz like new laptops",Dell,8449.0,4.666666666666667,3.0,https:,4.0,4.0,other
"Like A New Lenovo ThinkPad T470 Core i5 7th Gen, 8GB, 256GB SSD, 14″ Screen IPS LED (Windows 11 Licensed) FREE LAPTOP BAG",No Brand,44999.0,5.0,2.0,https:,0.0,8.0,i5
"Acer Chromebook 11 C732-C6WU, 11.6"" HD Widescreen ComfyView LED-backlit Display, Intel Celeron Dual-Core N3350, 4GB LPDDR4, 32GB eMMC, Google Chrome, Play Store, Type C Charging",Acer,10999.0,5.0,1.0,https:,0.0,4.0,other
LAPTOP Lenovo Thinkpad X230 Core i5 3rd Gen 4GB RAM 250GB 12.5″ Windows 10 (Free Laptop Bag) - Daraz Like New Laptops,Lenovo,21099.0,4.434782608695652,23.0,https:,4.0,4.0,i5
Daraz Like New Laptops - Lenovo Chromebook 300E X360 Intel Celeron 4GB RAM 32GB Chrome OS,Lenovo,14999.0,5.0,1.0,https:,4.0,4.0,other
HP Chromebook 11 G4 | 16GB Storage | 4GB RAM | 11.6″ Display | Playstore Supported Chromebook | Black - Daraz Like New Laptops,HP,8999.0,4.658536585365853,41.0,https:,4.0,16.0,other
Hp 14 G5 Chromebook - 2027 Update - 14inch Screen - 4GB RAM - 16GB ROM  - Type C Supported,HP,9899.1,0.0,0.0,https:,4.0,4.0,other
Acer | Chromebook Spin 11 R751T | 32GB Storage | 4GB RAM | Intel HD Graphics 500 | Intel Celeron N3350 | 11.6″ Display | Dual Camera | Touchscreen | Playstore Supported | ChromeBook,No Brand,14499.0,5.0,3.0,https:,4.0,32.0,other
"Dell Core i7-4th Generation | 8GB Ram , 128GB SSD | One Month Warranty | 2Hours+ Battery Backup | FREE WIRELESS MOUSE | FREE LAPTOP CLEANER | Like New Laptop",No Brand,41000.0,5.0,2.0,https:,8.0,8.0,i7
Daraz Like New 3189 Chromebook 360 Touch Display  4GB RAM 32GB GB STORAGE Battery Backup 5 Hours Plus Display Size 11.6 Inches,No Brand,15499.0,5.0,2.0,https:,4.0,4.0,other
HP Chromebook 14 G5 - 14 - inch HD  Widescreen Laptop Computer - Intel Celeron N3350 up to 2.4GHz - 4GB DDR4 Memory - 32GB eMMC Flash Memory - 802.11ac - Bluetooth - USB-C 3.1 - Chrome OS - Play Store - Refurbished,Daraz Like New,15839.01,4.636363636363637,11.0,https:,0.0,4.0,other
HP Stream 11 Pro G2 Windows 8.1 or 10 Pro Notebook PC â€“Dual-Core Processor - 2GB DDR3L Ram - 32GB Solid State Drive â€“ Intel HD Graphics â€“ 11.6Â¨ HD LED Display,Daraz Like New,12999.0,4.409090909090909,22.0,https:,0.0,2.0,other
HP EliteBook 2560P - Core i5 2nd Generation - 4GB RAM - 250GB HDD,No Brand,25999.0,0.0,0.0,https:,4.0,4.0,i5
Dell Latitude E7240 - Core i5 4th Generation - 8GB RAM 128GB SSD,No Brand,37999.0,0.0,0.0,https:,8.0,8.0,i5
DELL | Laptop | 4GB RAM | 320GB HDD | Free charger | HDMI | USB.,No Brand,14999.0,0.0,0.0,https:,4.0,4.0,other
HP | Laptop | 4GB RAM | 320GB HDD | FREE CHARGER | 100% ORIGINAL | HDMI | USB,No Brand,14999.0,0.0,0.0,https:,4.0,4.0,other
Wooden Gaming Laptop Table For Bed Foldable Stand Ergonomic Portable Drawing Notebook Reading Food Breakfast Serving With Inbuild Engraved Tablet And Cup Holder Slots Couch For HP Apple Mackook M1 Dell Lenovo MSI Asus,Daraz Like New,1599.0,4.537037037037037,108.0,https:,0.0,0.0,other
Samsung Chromebook 4 | Lightweight Silver Laptop | 4GB RAM | 32GB Storage | Google Chrome OS | Secure Updates Till 2029,No Brand,17325.0,4.0,1.0,https:,4.0,4.0,other
Dell Chromebook 3120 | 16GB Storage | 2GB RAM | Dual-core 1.6GHz | 6th Generation | 11.6″ Screen | Playstore Supported |  Daraz Like New Laptops,Dell,11999.0,4.830769230769231,65.0,https:,2.0,16.0,other
HP Chromebook 11 G5 | 16GB Storage | 4GB RAM | 11.6″ Display | Factory Playstore | Black - Daraz Like New Laptops,HP,11500.0,5.0,2.0,https:,4.0,16.0,other
USED - Lenovo N22/N23 Chromebook – 11.6″ – 4 GB RAM – 16 GB ROM – With Play Store - PUBG Supported - USED,Daraz Like New,7899.0,0.0,0.0,https:,4.0,4.0,other
Daraz Like New Laptops - Lenovo Chromebook 100E Intel Celeron 4GB RAM 16GB Chrome OS (FREE LAPTOP BAG),Daraz Like New,9899.01,0.0,0.0,https:,4.0,4.0,other
"Hp Chromebook G8 (  TOUCH SCREEN )  - 4GB Ram DDR4 - 32GB SSD  - 11.6"" Screen Size - Chrome OS -",HP,11999.0,4.6,35.0,https:,4.0,4.0,other
HP | Chromebook 14 G6 | 4GB RAM | | 32GB Storage | 14″ Display | Playstore Supported | 1.10 GHz Intel Celeron N3350 | ChromeBook - FREE LAPTOP BAG,HP,12599.1,5.0,3.0,https:,4.0,4.0,other
"Dell 3180 Chromebook 11.6 inches HD screen, 4GB Ram 16GB SSD, HDMI, WiFi, Webcam, Chrome OS / Windows 10 - used laptops",Daraz Like New,7919.01,0.0,0.0,https:,4.0,4.0,other
"USED LAPTOP - Dell 3180 Chromebook 11.6 inches HD screen, 4GB Ram 16GB SSD, HDMI, WiFi, Webcam, Chrome OS - DARAZ LIKE NEW LAPTOPS",Daraz Like New,8405.1,0.0,0.0,https:,4.0,4.0,other
"HP Chromebook 11  G7 EE, 11.6"" HD, Intel Celeron N4000, 4GB DDR4 Ram, 16GB eMMC, Chrome OS ,Storm Grey, Play Store Supported",HP,9899.1,4.833333333333333,6.0,https:,0.0,4.0,other
ACER ORIGINAL CHROMEBOOK | USA IMPORTED | 10/10 CONDITION | 4GB RAM | 16GB SSD Expendable | 4 TO 6 HOURS BATTERY TIMING | WINDOWS 10 PROFESSIONAL | 11.6 INCHES HD DISPLAY | WITH CHARGER | BAG FREE GIFT,No Brand,16000.0,5.0,4.0,https:,4.0,4.0,other
"Daraz Like New Laptops - Acer Chromebook R11 360 Touchscreen 11.6"" Quad N3150 4GB 16GB SSD Touch Screen (FREE LAPTOP BAG)",Lenovo,11999.0,0.0,0.0,https:,0.0,4.0,other
HP Chromebook 4GB RAM 32GB ROM Playstore Supported Chromebook,No Brand,9899.01,4.8,5.0,https:,4.0,4.0,other
Acer ChromeBook R11 - Touch Screen Laptop - 16GB/32GB Storage - 4GB RAM - 360 Rotatable - 11.6″ HD Display - Playstore Supported - Long Battery Life,Acer,13999.0,3.0,2.0,https:,4.0,16.0,other
Lenovo ThinkPad X260 ROM/512GB Colour/Black With Free Charger And Extra Charger Lead Imported Laptop GTA Minecraft Tekken 3 WWE 2K25 All Games Working.,No Brand,44000.0,0.0,0.0,https:,0.0,512.0,other
Lenovo N22 Chromebook – 11.6″ – 4 GB RAM – 16 GB ROM – With Play Store  - PUBG Supported,No Brand,9600.0,4.722222222222222,18.0,https:,4.0,4.0,other
Lenovo N22 Chromebook – 11.6″ – 4 GB RAM – 16 GB ROM – With Play Store - PUBG Supported - FREE LAPTOP BAG,Lenovo,8999.0,5.0,2.0,https:,4.0,4.0,other
"MSI Thin 15 B13UCX , 16R8 Raptor Lake Core i5-13420H 15.6"" FHD with 8 GB RAM & 512GB NVMe PCIe SSD Gen4x4 w/o DRAM",No Brand,299499.0,0.0,0.0,https:,8.0,8.0,i5
Daraz Like New laptop - Acer | C740 | 128GB Storage | 4GB RAM | Windows 10 / 11.6″ Display | Play Store Supported | Android Apps Supported | Chromebook - FREE LAPTOP BAG,Daraz Like New,14999.0,0.0,0.0,https:,4.0,128.0,other
badgeDaraz Like New Laptops - HP Chromebook 11 G4 | 16GB Storage | 4GB RAM | 11.6″ Display | Playstore Supported | Dual Core | Chrome Book,HP,9999.0,5.0,6.0,https:,4.0,16.0,other
"Dell 3180 Chromebook 11.6 inches HD screen, 4GB Ram 16GB SSD, HDMI, WiFi, Webcam, Chrome OS",Daraz Like New,9999.0,0.0,0.0,https:,4.0,4.0,other
Acer C740 | 2GB RAM 128GB Storage Windows 10 | 11.6″ Display | Play Store Supported | Android Apps Supported - Daraz Like New Laptops,Acer,12869.01,4.6,25.0,https:,2.0,2.0,other
Lenovo Thinkpad – X230 – Core i5 3rd Gen – 4GB RAM – 250GB – 12.5″ FREE LAPTOP BAG - Daraz like new laptops,Lenovo,22274.01,4.286821705426356,129.0,https:,4.0,4.0,i5
Daraz Like New Laptops - Hp Elitebook 820 G3 - Core i5 6th Generation - 8GB DDR4 RAM - 256GB SSD - 12.5inch Screen - FREE LAPTOP BAG (WINDOWS 11 LICENSED),No Brand,41999.0,5.0,2.0,https:,0.0,8.0,i5
"HP Chromebook 14"" HD Widescreen Laptop Computer - Intel Celeron N3350 up to 2.4GHz - 4GB DDR4 Memory - 16GB eMMC Flash Memory - 802.11ac - Bluetooth - USB-C 3.1 - Chrome OS - Play Store",HP,13999.0,4.428571428571429,14.0,https:,0.0,4.0,other
Daraz Like New Laptops - Dell Chromebook 11 3180 - 4GB RAM - 16GB SSD,Dell,7999.0,5.0,1.0,https:,4.0,4.0,other
"Daraz Like New Laptops - Hp Chromebook G8 - 4GB Ram DDR4 - 32GB SSD - 11.6"" Screen Size - Chrome OS - (FREE LAPTOP BAG)",Daraz Like New,10999.0,0.0,0.0,https:,4.0,4.0,other
HP Chromebook 11 G4/G5 | Wwindows 10 - 16GB Storage | 4GB RAM | 11.6″ Display |  | Black - Daraz Like New Laptops,HP,8999.0,3.6666666666666665,3.0,https:,4.0,16.0,other
Lenovo N22/N23 Chromebook – 11.6″ – 4 GB RAM – 16 GB ROM – With Play Store - PUBG Supported,Lenovo,8810.01,4.580419580419581,286.0,https:,4.0,4.0,other
"Dell 3189 Convertible Chromebook 11.6 inches HD IPS Touchscreen, Intel Celeron N3060 Up to 2.48GHz, 4GB Ram 16GB SSD, HDMI, WiFi, Webcam, Chrome OS - FREE LAPTOP BAG - Daraz like new laptops",Daraz Like New,13499.0,5.0,1.0,https:,4.0,4.0,other
"Lenovo N23 Yoga Chromebook Laptop| MTK Processor | 4GB | 32GB SSD | 11.6"" x360 touchscreen",No Brand,14849.01,5.0,6.0,https:,0.0,4.0,other
Lenovo ThinkPad T450 - 14 Inch - Intel i5-5300U 2.30GHz - 8 GB RAM - 500GB HDD - Windows 10 (Registered Windows) FREE LAPTOP BAG - Daraz like new laptops,Lenovo,33659.01,5.0,7.0,https:,8.0,8.0,i5
Daraz Like New Laptops - HP Chromebook 11 G4 | 16GB Storage | 4GB RAM | 11.6″ Display | Playstore Supported | Dual Core | Chrome Book,HP,9999.0,3.746835443037975,79.0,https:,4.0,16.0,other
HP Chromebook 14 G5 - 14 - inch HD  Widescreen Laptop Computer - Intel Celeron N3350 up to 2.4GHz - 4GB DDR4 Memory - 64GB eMMC Flash Memory - 802.11ac - Bluetooth - USB-C 3.1 - Chrome OS - Play Store - Refurbished,HP,16000.0,0.0,0.0,https:,0.0,4.0,other
Acer Chromebook Spin 11 R751T -4GB/32GB- Touchscreen - 360 Rotatable - Playstore Supported - PubG Supported - Longer Battery Life,No Brand,14950.0,0.0,0.0,https:,0.0,4.0,other
